Country/Region,Lat,Long,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,02/01/2020,02/02/2020,02/03/2020,02/04/2020,02/05/2020,02/06/2020,02/07/2020,02/08/2020,02/09/2020,02/10/2020,02/11/2020,02/12/2020,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,03/01/2020,03/02/2020,03/03/2020,03/04/2020,03/05/2020,03/06/2020,03/07/2020,03/08/2020,03/09/2020,03/10/2020,03/11/2020,03/12/2020,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,04/01/2020,04/02/2020,04/03/2020,04/04/2020,04/05/2020,04/06/2020,04/07/2020,04/08/2020,04/09/2020,04/10/2020,04/11/2020,04/12/2020,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,05/01/2020,05/02/2020,05/03/2020,05/04/2020,05/05/2020,05/06/2020,05/07/2020,05/08/2020,05/09/2020,05/10/2020,05/11/2020,05/12/2020,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,06/01/2020,06/02/2020,06/03/2020,06/04/2020,06/05/2020,06/06/2020,06/07/2020,06/08/2020,06/09/2020,06/10/2020,06/11/2020,06/12/2020,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,07/01/2020,07/02/2020,07/03/2020,07/04/2020,07/05/2020,07/06/2020,07/07/2020,07/08/2020,07/09/2020,07/10/2020,07/11/2020,07/12/2020,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,08/01/2020,08/02/2020,08/03/2020,08/04/2020,08/05/2020,08/06/2020,08/07/2020,08/08/2020,08/09/2020,08/10/2020,08/11/2020,08/12/2020,8/13/20,8/14/20,8/15/20,8/16/20,8/17/20,8/18/20,8/19/20,8/20/20,8/21/20,8/22/20,8/23/20,8/24/20,8/25/20,8/26/20,8/27/20,8/28/20,8/29/20,8/30/20,8/31/20,09/01/2020,09/02/2020,09/03/2020,09/04/2020,09/05/2020,09/06/2020,09/07/2020,09/08/2020,09/09/2020,09/10/2020,09/11/2020,09/12/2020,9/13/20,9/14/20,9/15/20,9/16/20,9/17/20,9/18/20,9/19/20,9/20/20,9/21/20,9/22/20,9/23/20,9/24/20,9/25/20,9/26/20,9/27/20,9/28/20,9/29/20,9/30/20,10/01/2020,10/02/2020,10/03/2020,10/04/2020,10/05/2020,10/06/2020,10/07/2020,10/08/2020,10/09/2020,10/10/2020,10/11/2020,10/12/2020,10/13/20,10/14/20,10/15/20,10/16/20,10/17/20,10/18/20,10/19/20,10/20/20,10/21/20,10/22/20,10/23/20,10/24/20,10/25/20,10/26/20,10/27/20,10/28/20,10/29/20,10/30/20,10/31/20,11/01/2020,11/02/2020,11/03/2020,11/04/2020,11/05/2020,11/06/2020,11/07/2020,11/08/2020,11/09/2020,11/10/2020,11/11/2020,11/12/2020,11/13/20,11/14/20,11/15/20,11/16/20,11/17/20,11/18/20,11/19/20,11/20/20,11/21/20,11/22/20,11/23/20,11/24/20,11/25/20,11/26/20,11/27/20,11/28/20,11/29/20,11/30/20,12/01/2020,12/02/2020,12/03/2020,12/04/2020,12/05/2020,12/06/2020,12/07/2020,12/08/2020,12/09/2020,12/10/2020,12/11/2020,12/12/2020,12/13/20,12/14/20,12/15/20,12/16/20,12/17/20,12/18/20,12/19/20,12/20/20,12/21/20,12/22/20,12/23/20,12/24/20,12/25/20,12/26/20,12/27/20,12/28/20,12/29/20,12/30/20,12/31/20,01/01/2021,01/02/2021,01/03/2021,01/04/2021,01/05/2021,01/06/2021,01/07/2021,01/08/2021,01/09/2021,01/10/2021,01/11/2021,01/12/2021,1/13/21,1/14/21,1/15/21,1/16/21,1/17/21,1/18/21,1/19/21,1/20/21,1/21/21,1/22/21,1/23/21,1/24/21,1/25/21,1/26/21,1/27/21,1/28/21,1/29/21,1/30/21,1/31/21,02/01/2021,02/02/2021,02/03/2021,02/04/2021,02/05/2021,02/06/2021,02/07/2021,02/08/2021,02/09/2021,02/10/2021,02/11/2021,02/12/2021,2/13/21,2/14/21,2/15/21,2/16/21,2/17/21,2/18/21,2/19/21,2/20/21,2/21/21,2/22/21,2/23/21,2/24/21,2/25/21,2/26/21,2/27/21,2/28/21,03/01/2021,03/02/2021,03/03/2021,03/04/2021,03/05/2021,03/06/2021,03/07/2021,03/08/2021,03/09/2021,03/10/2021,03/11/2021,03/12/2021,3/13/21,3/14/21,3/15/21,3/16/21,3/17/21,3/18/21,3/19/21,3/20/21,3/21/21,3/22/21,3/23/21,3/24/21,3/25/21,3/26/21,3/27/21,3/28/21,3/29/21,3/30/21,3/31/21,04/01/2021,04/02/2021,04/03/2021,04/04/2021,04/05/2021,04/06/2021,04/07/2021,04/08/2021,04/09/2021,04/10/2021,04/11/2021,04/12/2021,4/13/21,4/14/21,4/15/21,4/16/21,4/17/21,4/18/21,4/19/21,4/20/21,4/21/21,4/22/21,4/23/21,4/24/21,4/25/21,4/26/21,4/27/21,4/28/21,4/29/21,4/30/21,05/01/2021,05/02/2021,05/03/2021,05/04/2021,05/05/2021,05/06/2021,05/07/2021,05/08/2021,05/09/2021,05/10/2021,05/11/2021,05/12/2021,5/13/21,5/14/21,5/15/21,5/16/21,5/17/21,5/18/21,5/19/21,5/20/21,5/21/21,5/22/21,5/23/21,5/24/21,5/25/21,5/26/21,5/27/21,5/28/21,5/29/21,5/30/21,5/31/21,06/01/2021,06/02/2021,06/03/2021,06/04/2021,06/05/2021,06/06/2021,06/07/2021,06/08/2021,06/09/2021,06/10/2021,06/11/2021,06/12/2021,6/13/21,6/14/21,6/15/21,6/16/21,6/17/21,6/18/21,6/19/21,6/20/21,6/21/21,6/22/21,6/23/21,6/24/21,6/25/21,6/26/21,6/27/21,6/28/21,6/29/21,6/30/21,07/01/2021,07/02/2021,07/03/2021,07/04/2021,07/05/2021,07/06/2021,07/07/2021,07/08/2021,07/09/2021,07/10/2021,07/11/2021,07/12/2021,7/13/21,7/14/21,7/15/21,7/16/21,7/17/21,7/18/21,7/19/21,7/20/21,7/21/21,7/22/21,7/23/21,7/24/21,7/25/21,7/26/21,7/27/21,7/28/21,7/29/21,7/30/21,7/31/21,08/01/2021,08/02/2021,08/03/2021,08/04/2021,08/05/2021,08/06/2021,08/07/2021,08/08/2021,08/09/2021,08/10/2021,08/11/2021,08/12/2021,8/13/21,8/14/21,8/15/21,8/16/21,8/17/21,8/18/21,8/19/21,8/20/21,8/21/21,8/22/21,8/23/21,8/24/21,8/25/21,8/26/21,8/27/21,8/28/21,8/29/21,8/30/21,8/31/21,09/01/2021,09/02/2021,09/03/2021,09/04/2021,09/05/2021,09/06/2021,09/07/2021,09/08/2021,09/09/2021,09/10/2021,09/11/2021,09/12/2021,9/13/21,9/14/21,9/15/21,9/16/21,9/17/21,9/18/21,9/19/21,9/20/21,9/21/21,9/22/21,9/23/21,9/24/21,9/25/21,9/26/21,9/27/21,9/28/21,9/29/21,9/30/21,10/01/2021,10/02/2021,10/03/2021,10/04/2021,10/05/2021,10/06/2021,10/07/2021,10/08/2021,10/09/2021,10/10/2021,10/11/2021,10/12/2021,10/13/21,10/14/21,10/15/21,10/16/21,10/17/21,10/18/21,10/19/21,10/20/21,10/21/21,10/22/21,10/23/21,10/24/21,10/25/21,10/26/21,10/27/21,10/28/21,10/29/21,10/30/21,10/31/21,11/01/2021,11/02/2021,11/03/2021,11/04/2021,11/05/2021,11/06/2021
Afghanistan,33.93911,67.709953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,5,5,10,10,10,15,18,18,29,32,32,32,32,32,40,43,54,99,112,131,135,150,166,179,188,188,207,220,228,252,260,310,331,345,397,421,458,468,472,502,558,558,610,648,691,745,745,778,801,850,930,938,996,1040,1075,1097,1128,1138,1209,1259,1303,1328,1428,1450,1522,1585,1762,1830,1875,2171,2651,3013,3326,3928,4201,4725,5164,5508,6158,7660,7962,8292,8764,8841,9260,9869,10174,10306,10674,12604,13934,14131,15651,16041,17331,19164,19366,20103,20179,20700,20847,20882,21135,21216,21254,21454,22456,22824,23151,23273,23634,23741,23741,23924,24550,24602,24793,25180,25198,25358,25389,25471,25509,25509,25510,25669,25669,25742,25840,25903,25960,25960,26228,26415,26694,26714,26714,27166,27166,27166,27166,27166,27681,28016,28016,28180,28360,28440,29042,29046,29059,29063,29089,29089,29231,29315,29390,29713,30082,30537,30557,30715,31048,31129,31154,31234,31638,32073,32098,32503,32505,32576,32576,32576,32576,32576,32610,32619,32619,32635,32642,32642,32746,32789,32842,32842,32842,32852,32879,32977,33045,33058,33058,33064,33114,33118,33308,33354,33447,33516,33561,33614,33760,33790,33824,33831,34010,34023,34129,34150,34217,34237,34239,34258,34321,34326,34342,34355,34362,34440,34440,34446,34458,34721,34954,34967,35024,35036,35067,35092,35137,35160,35295,35350,35370,35422,35934,35976,36122,36145,36232,36295,36709,36716,36831,36946,37218,37260,37260,37393,37685,37879,37920,38032,38099,38141,38200,38250,38252,38336,38475,38505,38540,38613,39006,39508,39585,39692,40359,40444,40784,41096,41441,41543,41612,41727,41727,41727,41727,42530,42666,42666,43291,43440,43740,43948,44137,44608,44850,45298,45434,45465,45868,46359,46554,46759,46887,46912,46943,47298,47365,47459,47549,47583,47606,47609,47679,47723,47798,47982,47995,48018,48027,48041,48042,48109,48133,48279,48390,48392,48395,48433,48514,48626,48798,48803,48820,48834,48895,48967,49086,49281,49285,49288,49333,49344,49347,49359,49362,49362,49369,49378,49402,49409,49499,49499,49499,49471,49477,49481,49499,49536,49664,49681,49681,49737,49743,49752,49802,49937,49994,49994,50013,50666,51473,51550,51788,51798,51802,51885,51902,51928,51940,51956,51961,51962,51989,52005,52013,52022,52083,52105,52116,52168,52244,52272,52301,52348,52363,52392,52489,52520,52794,52974,53103,53206,53272,53391,53391,53694,53750,53961,54019,54040,54222,54382,54503,54534,54619,54634,54663,54686,55010,55118,55529,55687,55790,55889,56035,56295,56518,56711,56962,57119,57281,57450,57629,57741,57963,58070,58144,58265,58622,58998,59569,59871,60280,60598,60939,61410,61706,61820,62397,62698,63426,63875,64401,65071,65565,66102,66799,67183,67483,68288,69205,70016,71012,71924,72700,73635,74480,75314,76218,77280,78521,79446,80226,81077,82586,82586,82586,82586,82586,82586,82586,82586,82586,82586,82586,82586,82586,82586,82586,82586,82586,82586,82586,82586,82586,82586,82586,82586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iran,32.427908,53.688046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,73,123,175,291,291,552,739,913,1669,2134,2394,2731,2959,2959,2959,2959,4590,4590,5389,5389,5710,6745,7635,7931,7931,8913,9625,10457,11133,11679,12391,13911,14656,15473,16711,17935,19736,19736,24236,27039,29812,32309,35465,41947,43894,45983,48129,49933,52229,54064,55987,57023,59273,60965,63113,64843,66599,68193,69657,70933,72439,73791,75103,76318,77350,78422,79379,80475,81587,82744,83837,85064,86143,87422,88357,89428,90539,91836,93147,94464,95661,97173,98808,100564,102276,104072,105801,107713,109437,111176,112988,114931,116827,118848,121004,123077,125206,127485,129741,132038,134349,136360,138457,140590,142663,144649,146748,148674,150590,152675,154812,156991,159192,161384,163591,166427,169160,172096,175103,177852,180661,183310,186180,188758,191487,194098,196446,198949,201330,204083,207000,209463,212176,215015,217666,219993,222539,225270,227561,230608,232873,235300,237788,240087,242351,244840,247230,249212,251319,253213,255144,257019,259116,261200,263519,265830,268102,270228,272535,274932,277463,279724,282122,284371,286642,288620,290244,292058,293811,295630,297486,299157,300881,302528,304236,305866,307702,309464,311365,313058,314870,316638,318270,319847,321421,323233,325124,326801,328595,330308,332131,333900,335572,337414,339111,340842,342539,344516,346242,348013,349984,352019,353848,355505,357632,359570,361523,363737,365846,367829,369842,372051,374170,376531,378727,380956,383368,385264,387675,389966,392293,394800,397109,399300,401379,403950,406389,409121,411840,414831,418054,420910,423921,427400,431360,434676,438709,442674,446685,450891,455054,459250,463611,467917,472598,477300,481930,486691,491247,495473,500400,505287,509952,515153,520329,525641,530694,536105,541566,546642,552747,558818,564699,570774,576983,583704,589025,596136,603445,610406,617715,625606,633275,640065,648831,658292,668151,677963,688054,699315,708106,719708,730798,742955,754224,765639,778167,787853,800853,812270,823231,833276,844430,856513,865474,875943,885054,894366,903998,914194,924685,933736,942548,951860,960751,969408,978714,988833,995570,1004326,1013018,1020737,1029028,1040521,1050553,1058654,1067466,1074887,1081736,1088465,1094388,1101599,1107011,1113224,1119137,1125499,1131883,1137812,1144549,1151676,1158475,1164794,1171070,1177367,1183463,1189975,1196374,1202893,1210051,1216305,1223197,1229391,1235581,1241320,1247374,1253554,1260045,1266518,1272287,1278857,1285014,1291726,1298023,1304330,1310821,1317612,1324231,1331162,1337877,1344791,1351390,1358541,1365253,1372308,1379922,1386534,1393125,1399934,1406845,1413717,1420958,1428008,1435357,1442198,1449350,1456759,1464268,1471179,1477588,1485179,1492488,1499301,1506360,1514061,1521377,1528694,1536606,1543119,1549649,1555766,1562709,1569697,1577408,1585114,1593219,1600488,1608807,1617333,1626144,1633949,1642418,1650569,1658978,1667079,1675891,1684570,1693005,1702062,1710974,1720084,1729293,1739002,1749041,1761497,1772688,1785358,1797319,1810531,1823958,1837590,1850791,1863405,1877517,1892229,1907190,1923081,1938064,1954321,1971064,1988165,2004949,2022586,2039427,2057692,2074089,2092381,2109702,2127192,2144197,2162087,2179890,2196197,2210851,2226122,2242023,2258046,2272719,2290613,2304824,2319746,2333789,2347752,2362428,2379139,2396540,2410252,2425033,2441528,2458684,2477596,2494108,2508907,2522702,2537092,2552401,2565972,2578263,2590682,2612091,2624802,2640281,2652792,2666601,2683210,2696434,2708743,2722612,2736013,2748320,2760229,2771705,2784014,2797105,2809595,2822704,2835633,2848042,2862261,2876828,2889939,2902140,2914830,2926266,2940874,2953586,2967821,2981019,2995195,3010090,3025911,3041541,3056160,3069943,3086017,3101618,3118349,3135060,3152653,3168834,3185946,3204136,3220445,3239172,3256856,3274346,3291979,3310163,3329065,3348363,3367272,3385195,3404533,3424650,3444798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,20.593684,78.96288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,13,13,14,14,15,20,23,27,27,40,43,45,73,84,95,102,123,148,191,192,229,229,375,421,506,620,774,969,1080,1181,1359,1432,1768,2041,2463,2854,3273,3975,4370,5012,5498,5939,6523,7137,7747,8437,9068,10007,10819,11775,12847,14142,15331,16776,17887,19301,20969,22549,24420,26400,27969,30258,34224,36795,39233,42309,45422,48553,51824,54385,57692,60706,64277,67749,70920,82627,86936,91852,95754,100285,104071,108450,113233,118695,123848,129095,134670,135206,147195,154330,162379,169798,180013,186935,194325,204711,213831,227728,237196,248190,258685,271697,285637,295881,309713,321723,334822,347912,359860,379892,394227,409083,424433,439934,456831,476378,495513,515386,534618,553471,571460,592032,612768,635757,653751,677423,700087,724578,753050,782607,817209,849432,885573,917568,951166,988029,1019735,1055348,1094374,1145629,1186203,1230509,1282215,1328336,1378105,1427005,1480884,1535743,1583489,1639599,1695982,1751555,1808936,1862258,1919842,1977671,2037816,2096664,2158946,2222577,2280566,2338035,2404585,2458339,2523771,2583948,2648998,2713933,2774801,2839882,2901908,2970492,3037151,3107223,3180865,3250429,3323950,3398844,3471783,3542663,3624196,3702595,3780107,3859399,3942360,4025079,4112551,4208431,4303043,4396399,4497867,4587613,4674987,4756164,4849584,4941627,5016520,5101397,5187825,5273201,5352078,5427706,5509966,5586703,5662490,5744693,5827704,5906069,5988822,6077976,6149535,6227295,6301927,6383441,6453779,6524595,6597209,6663608,6733328,6795103,6874518,6948497,7016046,7078123,7137228,7201070,7259509,7315989,7373375,7432829,7491513,7544798,7603121,7656478,7711809,7765966,7819886,7868968,7917373,7959406,8013783,8066501,8115580,8163572,8205728,8249579,8290370,8335109,8383602,8428409,8478124,8521617,8562641,8604955,8642771,8679138,8718517,8759969,8802267,8847600,8889585,8932647,8973373,9016289,9058822,9100792,9139901,9178946,9215581,9253306,9290809,9324328,9357464,9388159,9422636,9456449,9489740,9520827,9550712,9580402,9606111,9636487,9663382,9693173,9717834,9740108,9761538,9782669,9807569,9834141,9860280,9883461,9929568,9927310,9946867,9975958,9997272,10016859,10037398,10037398,10075950,10092909,10111294,10129111,10146763,10162738,10179715,10196885,10211342,10228753,10245741,10265706,10283702,10300838,10316786,10330084,10345985,10359305,10373606,10394352,10409146,10423109,10434983,10448406,10462631,10480455,10496308,10510796,10522601,10534505,10548521,10561608,10573372,10589230,10600625,10611731,10621220,10633025,10644858,10656845,10667741,10678048,10689715,10699410,10712665,10726702,10738501,10750680,10763451,10775169,10786452,10798921,10812044,10826075,10839894,10854126,10868520,10882798,10899394,10920046,10938146,10953303,10973260,10989897,11007352,11027543,11045284,11063025,11083679,11107332,11130288,11151468,11181253,11205160,11231650,11264637,11295023,11323762,11355993,11393021,11434301,11474683,11525039,11569241,11629289,11682136,11732279,11792135,11851393,11913292,11990859,12081443,12156529,12253697,12336036,12429564,12547866,12671220,12809638,12953817,13108565,13276039,13454880,13648159,13867997,14085110,14304382,14556089,14817240,15086740,15384418,15684406,15992271,16292725,16613292,16951521,17280844,17612351,17930960,18317364,18671222,19027304,19382642,19734823,20079599,20432898,20795335,21174076,21596512,21986363,22355440,22712735,23070365,23425467,23728011,24054861,24350816,24633951,24893410,25178011,25454320,25692342,25947629,26179085,26390584,26597655,26795549,26984781,27159180,27341462,27504126,27655493,27790073,27911384,28043446,28162947,28280472,28388100,28491670,28580647,28678390,28765738,28844199,28926038,28994855,29063740,29128267,29193085,29251029,29309607,29366601,29427330,29488918,29548302,29605779,29658078,29700430,29752294,29799534,29843825,29888284,29933538,29975064,30014713,30063720,30104659,30143850,30183876,30227792,30269796,30308456,30353710,30390687,30429339,30468079,30468079,30543138,30579106,30621469,30663147,30701612,30743972,30781263,30820521,30857467,30896354,30933022,30974748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,30.3753,69.3451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,13,13,13,5,5,18,21,21,23,29,29,76,76,94,125,126,131,211,259,429,467,572,727,762,1028,1095,1378,1446,1645,1765,1832,1868,1970,2073,2156,2527,2755,2866,2936,3029,3233,3425,4315,4715,4817,5114,5635,5801,6464,6464,7530,7809,8063,8555,8812,8899,9695,10880,10880,11341,11922,12489,13101,14155,15201,16653,17198,17482,18314,19142,20231,22305,24131,25271,26083,27110,28923,30128,31198,32581,33465,34355,35018,36308,36308,40247,40247,50056,53721,56390,58437,59215,61383,63504,67892,71458,73471,77754,81307,84168,86906,92624,95407,98503,100802,104694,113623,113623,125094,131649,134957,140965,145311,149092,153134,156700,161917,170656,172810,178737,178737,198509,204276,205929,208030,210468,213175,219783,236596,237434,237434,241026,242436,244883,246131,247177,247177,248577,249397,249397,254286,256058,258099,259604,260248,260764,261246,263193,264060,265215,265624,269087,269087,269989,272128,272804,273579,275317,276829,276829,278425,278939,279561,279937,280340,280547,280682,280970,281925,282268,282553,282553,286016,286157,286506,287658,288206,288536,289429,289806,290261,290760,291169,291683,292044,292303,292869,293159,293916,294392,294740,295333,295613,296022,296340,296881,297497,298055,298593,298968,298968,300616,301288,302375,302708,303062,303458,304185,304609,305080,305395,305835,306640,307069,307409,308010,308674,309136,309646,310101,310491,311075,311440,311814,312638,313527,314066,314555,315016,315446,316060,316665,317086,317898,318417,318881,319431,320065,320849,321563,322414,323225,323824,324834,325788,326674,327542,328931,329828,330885,331760,332974,334392,335881,337553,339810,341423,343286,345365,346951,350305,352529,355012,356542,370474,372271,374301,379092,381208,383000,384719,386333,388598,396591,399852,404501,407405,409085,410937,415352,417134,418958,420489,422132,423892,425494,430113,435073,437229,438974,440660,442457,444360,448393,450515,453828,455445,456969,458371,461977,464950,467234,469306,472099,473639,475228,476471,478517,480696,482771,484508,486489,488903,490126,492207,494578,496745,498152,499974,501252,502537,504046,505818,507502,508700,510242,511502,512943,514951,516683,518164,523700,525087,525997,525997,528545,530597,531840,533202,534107,535491,536243,538207,539888,542393,544406,545277,546371,547406,554255,555242,556769,558210,559248,560458,563823,565216,566492,568065,569296,570571,571878,573014,575867,577501,578314,579760,581852,583538,585271,586228,588975,591145,593282,595929,598197,600278,603126,605274,607205,609691,613058,615960,618158,620789,623399,625789,627561,631700,634835,638267,641912,646652,650775,654956,659483,662845,667131,672619,676605,682290,686488,689812,694046,699816,704494,708193,711465,717009,722202,728044,733062,733062,738727,747755,752712,757281,762105,766492,771692,776315,780438,783480,788768,792522,795511,799951,804122,810143,813855,817681,820374,823157,827843,831744,834566,836702,839322,841241,844638,848685,852574,856005,860385,863111,864931,867447,869691,871669,873543,875581,877191,878740,880316,882332,887095,888505,889787,889787,893148,894352,895690,896821,897834,898944,900291,901201,901985,903484,904320,905430,906387,907284,907934,908648,909525,910609,911383,912295,913203,913873,914605,915343,916373,917329,918329,919163,920066,921095,922034,922929,923472,923472,925958,927599,928722,935742,937354,938843,940164,941659,943020,944375,945829,952616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,55.3781,-3.436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,18,18,18,18,18,18,18,18,18,20,52,65,65,65,65,65,65,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,344,344,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
